time_s,0cm,0.1cm,0.2cm,0.3cm,0.4cm,0.5cm,0.6cm,0.7cm,0.8cm,0.9cm,1cm,1.1cm,1.2cm,1.3cm,1.4cm,1.5cm,1.6cm,1.7cm,1.8cm,1.9cm,2cm
158520,0.16827767843361344,0.16816640210533348,0.16783177009221703,0.16727133726279719,0.16648090468577501,0.16545432098054566,0.16418317559357137,0.16265634893870082,0.1608593629116675,0.15877344036801011,0.1563741223412439,0.15362918411712695,0.15049538676255017,0.14691318704124076,0.14279762587625797,0.13802144907301314,0.13238063023214125,0.12551352763644849,0.11666632127620832,0.10368585506983549,0.054406013878949396
158580,0.16824810928258421,0.16813686682997267,0.16780233659011176,0.16724207387750314,0.16645188052888593,0.16542560629347,0.16415484217051091,0.16262847063918889,0.16083201630204219,0.15874670554895681,0.15634808404780134,0.15360393322738505,0.15047102243994842,0.14688981990215785,0.14277538291045874,0.1380004817828325,0.13236112927659271,0.12549575252752948,0.11665067299499308,0.10367312829236348,0.054402719011730105
158640,0.16821856301912241,0.16810735441220964,0.16777292585560344,0.16721283310949173,0.16642287877816367,0.16539691373991988,0.16412653054580539,0.16260061373898188,0.16080469062700065,0.15871999113172666,0.15632206555223654,0.15357870145616909,0.15044667647535473,0.1468664702713543,0.14275315650239509,0.13797952998153581,0.13234164259469922,0.12547799028123835,0.11663503586839682,0.1036604103867812,0.054399428182213619
158700,0.16818903961443027,0.16807786482328796,0.16774353786005911,0.16718361493033629,0.16639389940547097,0.16536824329213182,0.16409824069214993,0.16257277821131938,0.16077738586041554,0.15869329709091606,0.15629606682996358,0.15355348877980968,0.15042234884612171,0.1468431381273187,0.14273094663181962,0.13795859365028773,0.13232217016921799,0.12546024088216373,0.11661940988319686,0.10364770134273497,0.054396141383596545
158760,0.168159539039759,0.16804839803449986,0.16771417257489449,0.16715441931165864,0.16636494238271882,0.16533959492238939,0.16406997258228562,0.16254496402948646,0.16075010197620376,0.15866662340116425,0.15627008785643803,0.15352829517467745,0.15039803952963984,0.14681982344857569,0.14270875327851862,0.13793767277028379,0.13230271198293467,0.12544250431491941,0.11660379502619184,0.10363500114988766,0.05439285860909019
158820,0.16813006126640995,0.16801895401718775,0.16768482997157511,0.16712524622512995,0.16633600768186682,0.16531096860302441,0.16404172618900112,0.16251717116681441,0.16072283894832726,0.15863997003715422,0.15624412860715767,0.15350312061718346,0.15037374850333843,0.14679652621368683,0.14268657642231286,0.13791676732275168,0.13228326801866386,0.12542478056414486,0.11658819128420252,0.10362230979791903,0.054389579851920687
158880,0.1681006062657307,0.16798953274274014,0.16765551002161252,0.16709609564246683,0.16630709527491974,0.1652823643064131,0.16401350148512853,0.16248939959667724,0.16069559675078957,0.15861333697360952,0.15621818905765963,0.1534779650837764,0.15034947574468244,0.14677324640124725,0.14266441604305488,0.13789587728894837,0.13226383825924687,0.12540706961450346,0.11657259864406964,0.10360962727652455,0.054386305105327243
158940,0.16807117400912408,0.1679601341826007,0.16762621269657305,0.16706696753544067,0.1662782051339361,0.16525378200498483,0.16398529844355236,0.16246164929250023,0.16066837535764417,0.15858672418530168,0.15619226918352716,0.1534528285509496,0.1503252212311797,0.14674998398989264,0.14264227212063499,0.13787500265016597,0.13224442268755707,0.12538937145068701,0.11655701709265853,0.1035969535754185,0.054383034362565488
159000,0.16804176446803587,0.16793075830825616,0.16759693796806596,0.167037861875865,0.1662493372310167,0.16522522167121034,0.16395711703719756,0.16243392022774816,0.16064117474298328,0.15856013164704036,0.15616636896038039,0.15342771099523156,0.15030098494037131,0.1467267389582903,0.14262014463497341,0.13785414338772412,0.13222502128649286,0.12537168605740939,0.11654144661685296,0.1035842886843296,0.054379767616903857
159060,0.16801237761396495,0.16790140509124596,0.167567685807753,0.16700877863560581,0.16622049153831378,0.16519668327761136,0.1639289572390393,0.16240621237593517,0.16061399488094696,0.15853355933368124,0.15614048836388386,0.15340261239319344,0.15027676684983948,0.14670351128514633,0.14259803356602643,0.13783329948297604,0.13220563403898333,0.1253540134194118,0.11652588720356023,0.10357163259300475,0.054376504861625728
159120,0.16798301341845451,0.16787207450315408,0.16753845618734017,0.16697971778657297,0.16619166802802302,0.16516816679675239,0.16390081902209477,0.16237852571061601,0.16058683574571508,0.15850700722011893,0.15611462736974005,0.15337753272144278,0.15025256693720063,0.14668030094919943,0.14257593889378103,0.13781247091730328,0.13218626092798327,0.12533635352145836,0.11651033883970703,0.10355898529120582,0.05437324609002786
159180,0.16795367185310364,0.16784276651562005,0.16750924907858891,0.16695067930073099,0.1661628666723943,0.16513967220125145,0.16387270235943363,0.16235086020539741,0.16055969731151801,0.15848047528129688,0.15608878595369802,0.15335247195663221,0.15022838518011447,0.14665710792922892,0.14255386059826261,0.13779165767212279,0.13216690193647979,0.12531870634834177,0.11649480151224417,0.10354634676871353,0.054369991295423283
159240,0.16792435288955343,0.16781348110032551,0.16748006445330244,0.16692166315008619,0.16613408744371908,0.16511119946376696,0.16384460722416552,0.16232321583392484,0.16053257955262396,0.15845396349219529,0.1560629640915428,0.15332743007544841,0.15020422155627322,0.14663393220404539,0.14253179865952528,0.13777085972887854,0.13214755704748449,0.12530107188487655,0.11647927520814141,0.103533717015323,0.054366740471136925
159300,0.16789505649949668,0.16778421822900391,0.16745090228333542,0.16689266930669602,0.16610533031433869,0.16508274855700755,0.16381653358944889,0.16229559256989162,0.16050548244334786,0.15842747182783976,0.15603716175910301,0.15330240705462023,0.15018007604340936,0.14661077375249701,0.14250975305765887,0.13775007706904727,0.13212822624403878,0.12528345011590375,0.11646375991439083,0.10352109602084679,0.054363493610510072
159360,0.16786578265467425,0.16775497787343624,0.16742176254059024,0.1668636977426648,0.16607659525664153,0.16505431945372734,0.1637884814284874,0.16226799038703543,0.16047840595804763,0.15840100026329754,0.15601137893224759,0.15327740287091515,0.1501559486192921,0.14658763255346716,0.14248772377278604,0.13772930967413619,0.132108909509212,0.12526584102628913,0.11644825561800558,0.10350848377511386,0.054360250706896013
159420,0.16783653132687532,0.16772576000545192,0.16739264519701724,0.16683474843014501,0.16604788224306324,0.16502591212672738,0.16376045071453058,0.16224040925913877,0.1604513500711251,0.15837454877367854,0.15598561558688664,0.15325241750114035,0.15013183926172849,0.14656450858587486,0.14246571078506282,0.13770855752568345,0.1320896068261016,0.12524824460092329,0.11643276230602005,0.10349588026796952,0.054357011753663663
159480,0.16780730248793629,0.16769656459692772,0.16736355022461386,0.1668058213413354,0.16601919124608541,0.16499752654885408,0.16373244142087232,0.16221284916002754,0.16042431475702454,0.15834811733413384,0.15595987169897013,0.15322745092214088,0.15010774794856199,0.14654140182867348,0.14244371407467762,0.13768782060525725,0.1320703181778323,0.12523066082472134,0.1164172799654894,0.10348328548927518,0.05435377674419551
159540,0.16777809610974434,0.16766739161979097,0.16733447759542788,0.166776916448485,0.16599052223823924,0.16496916269300266,0.16370445352085489,0.16218531006357495,0.16039729999023589,0.15832170591985892,0.1559341472444907,0.15320250311080322,0.15008367465767528,0.14651831226085385,0.14242173362185387,0.13766709889445791,0.13205104354755826,0.12521308968262443,0.11640180858349093,0.1034706994289093,0.05435054567188808
159600,0.1677489121642316,0.16763824104601374,0.16730542728155176,0.16674803372388705,0.16596187519209976,0.16494082053211151,0.16367648698786272,0.16215779194369551,0.16037030574528985,0.15829531450608861,0.15590844219947919,0.15317757404405036,0.15005961936698606,0.14649523986143961,0.14239976940684579,0.13764639237491469,0.13203178291845985,0.12519553115959692,0.11638634814712168,0.10345812207676579,0.054347318530151401
159660,0.16771975062337968,0.1676091128476177,0.16727639925512716,0.16671917313988352,0.1659332500802902,0.16491250003916666,0.1636485417953269,0.16213029477434962,0.16034333199676143,0.15826894306810108,0.15588275654000813,0.15315266369884528,0.15003558205445003,0.14647218460949066,0.1423778214099416,0.13762570102828811,0.13201253627374585,0.12517798524062845,0.11637089864350041,0.10344555342275527,0.054344095312411363
159720,0.16769061145921904,0.16758000699667314,0.16724739348834428,0.16669033466886474,0.16590464687548145,0.16488420118720093,0.16362061791672511,0.16210281852954284,0.1603163787192699,0.15824259158121698,0.1558570902421913,0.15312777205219058,0.15001156269806093,0.14644914648410282,0.142355889611463,0.13760502483626991,0.13199330359665357,0.12516045191073399,0.11635546005976719,0.10343299345680505,0.054340876012104536
159780,0.16766149464382546,0.16755092346529585,0.1672184099534384,0.16666151828326572,0.16587606555038875,0.16485592394929116,0.16359271532557731,0.16207536318332241,0.16028944588747523,0.15821626002079703,0.15583144328218107,0.15310289908112584,0.14998756127584767,0.14642612546440506,0.14233397399176331,0.13758436378058078,0.13197408487044682,0.12514293115495193,0.11634003238308217,0.10342044216885765,0.054337660622684317
159840,0.16763240014932496,0.16752186222565152,0.16718944862269478,0.16663272395557099,0.16584750607777621,0.16482766829856216,0.16356483399545138,0.16204792870978246,0.16026253347608285,0.15818994836224562,0.15580581563617177,0.15307804476273135,0.14996357776587793,0.1464031215295632,0.14231207453122996,0.13756371784297305,0.13195488007841796,0.12512542295834636,0.11632461560062739,0.1034078995488729,0.054334449137617112
159900,0.16760332794788718,0.16749282324994949,0.16716050946844191,0.16660395165830783,0.16581896843045066,0.16479943420818072,0.16353697389995617,0.1620205150830572,0.16023564145983735,0.15816365658100534,0.15578020728039502,0.15305320907412268,0.14993961214625312,0.14638013465877495,0.14229019121028033,0.1375430870052273,0.13193568920388526,0.12510792730600398,0.11630920969960393,0.10339536558682519,0.054331241550382062
159960,0.16757427801173533,0.16746380651045267,0.16713159246306164,0.16657520136405682,0.16579045258127101,0.16477122165136526,0.16350913501275124,0.16199312227733037,0.16020876981353177,0.15813738465256569,0.15575461819112732,0.15302839199245896,0.14991566439511619,0.14635716483127748,0.14226832400936887,0.13752247124915778,0.13191651223019765,0.12509044418303908,0.11629381466723654,0.10338284027270728,0.054328037854473786
160020,0.16754525031313444,0.16743481197946558,0.16710269757897717,0.16654647304543949,0.16576195850313702,0.16474303060137452,0.1634813173075356,0.16196575026682439,0.16018191851199667,0.15811113255245288,0.15572904834468104,0.15300359349493331,0.14989173449064258,0.14633421202633859,0.14224647290897877,0.13750187055660582,0.13189734914072859,0.12507297357458741,0.11627843049076828,0.10337032359652602,0.05432483804339916
160080,0.16751624482439836,0.16740583962934152,0.16707382478866051,0.16651776667512544,0.16573348616899597,0.16471486103151373,0.1634535207580543,0.1619383990258067,0.16015508753010671,0.15808490025623553,0.15570349771740918,0.15297881355877826,0.14986782241104521,0.14631127622326148,0.14222463788962664,0.13748128490944347,0.13187819991887964,0.12505551546580984,0.11626305715746346,0.10335781554830498,0.054321642110680052
160140,0.16748726151789073,0.16737688943248372,0.16704497406463303,0.16648908222583372,0.1657050355518441,0.16468671291513653,0.16342574533809981,0.1619110685285915,0.16012827684278147,0.15805868773952614,0.15567796628570732,0.15295405216126701,0.14984392813457603,0.1462883574013866,0.14220281893186343,0.13746071428957465,0.13185906454808141,0.12503806984189314,0.1162476946546086,0.10334531611808456,0.054318450049851016
160200,0.16745830036601608,0.16734796136133581,0.16701614537945667,0.16646041967032335,0.16567660662471703,0.16465858622563562,0.16339799102150276,0.16188375874952954,0.16010148642497737,0.15803249497797275,0.15565245402600528,0.15292930927970577,0.14982005163951831,0.14626545554008369,0.14218101601626817,0.13744015867892934,0.13183994301178814,0.12502063668804494,0.11623234296950759,0.10333282529591906,0.054315261854460312
160260,0.16742936134123404,0.16731905538839673,0.1669873387057482,0.16643177898140796,0.16564819936070457,0.16463048093645685,0.16337025778214617,0.16185646966302372,0.16007471625170058,0.15800632194727177,0.15562696091477959,0.15290458489144565,0.14979619290419807,0.14624257061876328,0.14215922912345788,0.13741961805947261,0.13182083529348615,0.12500321598950134,0.11621700208948904,0.10332034307188152,0.054312077518070975
160320,0.16740044441604437,0.16729017148620565,0.1669585540161643,0.1664031601319407,0.16561981373293527,0.16460239702108456,0.16334254559395078,0.16182920124351338,0.16004796629799325,0.15798016862315475,0.15560148692854076,0.15287987897387009,0.14977235190697247,0.14621970261686526,0.14213745823407697,0.13739909241319517,0.13180174137668491,0.12498580773151916,0.11620167200189886,0.10330786943605867,0.054308897034257959
160380,0.16737154956299602,0.1672613096273505,0.16692979128341059,0.1663745630948231,0.16559144971458623,0.16457433445305023,0.16331485443088398,0.16180195346548362,0.16002123653894212,0.15795403498139618,0.15557603204384071,0.15285519150440272,0.14974852862623683,0.14619685151386552,0.14211570332880394,0.13737858172211895,0.13178266124492255,0.1249684118993805,0.1161863526941047,0.10329540437855386,0.054305720396610885
160440,0.16734267675468634,0.1672324697844676,0.16690105048024054,0.16634598784300442,0.1655631072788811,0.16454629320593228,0.16328718426695868,0.16177472630346409,0.15999452694967731,0.15792792099781269,0.15555059623727219,0.15283052246050621,0.1497247230404237,0.14617401728927548,0.14209396438835042,0.13735808596829657,0.13176359488176523,0.12495102847839233,0.1161710441534954,0.10328294788948697,0.054302547598732959
160500,0.16731382596375352,0.16720365193023431,0.16687233157944861,0.16631743434947452,0.16553478639908381,0.16451827325334814,0.1632595350762267,0.16174751973202264,0.15996783750536597,0.15790182664825722,0.15552517948546279,0.15280587181967653,0.14970093512799756,0.14615119992263662,0.14207224139345617,0.13733760513380708,0.13174454227080273,0.12493365745388302,0.11615574636747762,0.10327049995899172,0.054299378634239719
